PaymentDate,OrderNumber,CustomerName,BranchSubCounty,BranchCounty,ProductName,CategoryName,QuantityOrdered,CostOfProductionPerUnit,SellingPricePerUnit,ProfitPerUnit,PercentageProfitPerUnit
2025-04-16,2679,[Business] Tamarind Lodge,Kilimani,Nairobi,Mishkaki,Meat-Based Dishes,8,100.00,200.00,100.00,100.00
2025-04-16,2679,[Business] Tamarind Lodge,Kilimani,Nairobi,Bhajia,Fried Dishes,2,20.00,50.00,30.00,150.00
2025-04-16,2843,[Business] Hemingways Inn,Makadara,Nairobi,Kuku na Maharagwe,Meat-Based Dishes,5,100.00,200.00,100.00,100.00
2025-04-16,3082,Jean Mutombo,Nyali,Mombasa,Nyama Stew,Meat-Based Dishes,8,100.00,200.00,100.00,100.00
2025-04-16,3082,Jean Mutombo,Nyali,Mombasa,Maharagwe na Chapati,Legume-Based Dishes,2,30.00,60.00,30.00,100.00
2025-04-16,3082,Jean Mutombo,Nyali,Mombasa,Sukuma na Ugali,Vegetable-Based Dishes,7,20.00,50.00,30.00,150.00
2025-04-16,3086,[Business] Nyali Retreat,Kamukunji,Nairobi,Wali wa Nazi na Samaki,Rice Dishes,8,30.00,70.00,40.00,133.33
2025-04-16,3548,Wambui Munyua,Nyeri Central,Nyeri,Banga Soup,Combination Plates,3,50.00,100.00,50.00,100.00
2025-04-16,3548,Wambui Munyua,Nyeri Central,Nyeri,Mukimo,Legume-Based Dishes,4,40.00,80.00,40.00,100.00
2025-04-16,3612,Amina Lumumba,Kasarani,Nairobi,Sosaties,Combination Plates,2,50.00,100.00,50.00,100.00
2025-04-16,3654,[Business] Fairmont Palace,Kasarani,Nairobi,Supu ya Mbuzi,Soup/Stew Dishes,5,70.00,150.00,80.00,114.29
2025-04-16,3654,[Business] Fairmont Palace,Kasarani,Nairobi,Maharagwe,Legume-Based Dishes,3,30.00,60.00,30.00,100.00
2025-04-16,3676,[Business] Tamarind Palace,Dagoretti,Nairobi,Banga Soup,Combination Plates,4,50.00,100.00,50.00,100.00
2025-04-16,3707,[Business] Ole Sereni Retreat,Kibra,Nairobi,Sukuma na Ugali,Vegetable-Based Dishes,2,20.00,50.00,30.00,150.00
2025-04-16,3707,[Business] Ole Sereni Retreat,Kibra,Nairobi,Malva Pudding,Sweet Snacks/Desserts,6,30.00,70.00,40.00,133.33
2025-04-16,3987,[Business] Voyager Palace,Langata,Nairobi,Maharagwe na Sukuma,Legume-Based Dishes,5,30.00,60.00,30.00,100.00
2025-04-16,4712,Wanjiku Omondi,Kangemi,Nairobi,Matoke na Sukuma,Soup/Stew Dishes,6,30.00,70.00,40.00,133.33
2025-04-16,4821,Mutiso Kabila,Kibra,Nairobi,Maharagwe na Chapati,Legume-Based Dishes,7,30.00,60.00,30.00,100.00
2025-04-16,4821,Mutiso Kabila,Kibra,Nairobi,Shiro,African Cultural Specials,4,30.00,70.00,40.00,133.33
2025-04-16,4821,Mutiso Kabila,Kibra,Nairobi,Vetkoek,Sweet Snacks/Desserts,8,20.00,50.00,30.00,150.00
2025-04-16,5370,Marie Mandela,Githurai,Nairobi,Waakye,Combination Plates,6,30.00,70.00,40.00,133.33
2025-04-16,5370,Marie Mandela,Githurai,Nairobi,Atayef,Sweet Snacks/Desserts,3,10.00,30.00,20.00,200.00
2025-04-16,5370,Marie Mandela,Githurai,Nairobi,Nyama Choma,Meat-Based Dishes,6,150.00,300.00,150.00,100.00
2025-04-16,5481,[Business] Swahili Resort,Ruaraka,Nairobi,Tibs,African Cultural Specials,4,100.00,200.00,100.00,100.00
2025-04-16,5481,[Business] Swahili Resort,Ruaraka,Nairobi,Tibs,African Cultural Specials,4,100.00,200.00,100.00,100.00
2025-04-16,5481,[Business] Swahili Resort,Ruaraka,Nairobi,Maharagwe na Sukuma,Legume-Based Dishes,3,30.00,60.00,30.00,100.00
2025-04-16,5481,[Business] Swahili Resort,Ruaraka,Nairobi,Supu ya Nyama,Soup/Stew Dishes,4,70.00,150.00,80.00,114.29
2025-04-16,5481,[Business] Swahili Resort,Ruaraka,Nairobi,Supu ya Nyama,Soup/Stew Dishes,4,70.00,150.00,80.00,114.29
2025-04-16,5481,[Business] Swahili Resort,Ruaraka,Nairobi,Maharagwe na Sukuma,Legume-Based Dishes,3,30.00,60.00,30.00,100.00
2025-04-17,712,[Business] Swahili Manor,Githurai,Nairobi,Supu ya Mbuzi,Soup/Stew Dishes,6,70.00,150.00,80.00,114.29
2025-04-17,712,[Business] Swahili Manor,Githurai,Nairobi,Mutura,Meat-Based Dishes,4,70.00,150.00,80.00,114.29
2025-04-17,712,[Business] Swahili Manor,Githurai,Nairobi,Wali wa Nazi na Kuku,Rice Dishes,3,30.00,70.00,40.00,133.33
2025-04-17,1154,Kamau Mutombo,Roy Sambu,Nairobi,Kuku Choma,Meat-Based Dishes,2,150.00,300.00,150.00,100.00
2025-04-17,1154,Kamau Mutombo,Roy Sambu,Nairobi,Mahamri,Sweet Snacks/Desserts,8,5.00,20.00,15.00,300.00
2025-04-17,1154,Kamau Mutombo,Roy Sambu,Nairobi,Uji,Staple Foods,4,10.00,30.00,20.00,200.00
2025-04-17,1378,Jeanne Munywe,Starehe,Nairobi,Supa ya Ndizi,Soup/Stew Dishes,6,30.00,70.00,40.00,133.33
2025-04-17,1378,Jeanne Munywe,Starehe,Nairobi,Potjiekos,Combination Plates,7,50.00,100.00,50.00,100.00
2025-04-17,1447,Jacqueline Mandela,Mathare,Nairobi,Maharagwe na Matoke,Legume-Based Dishes,8,30.00,60.00,30.00,100.00
2025-04-17,1447,Jacqueline Mandela,Mathare,Nairobi,Chapati,Staple Foods,2,5.00,20.00,15.00,300.00
2025-04-17,1447,Jacqueline Mandela,Mathare,Nairobi,Sukuma Wiki,Vegetable-Based Dishes,2,10.00,20.00,10.00,100.00
2025-04-17,1600,[Business] Safari Retreat,Kangemi,Nairobi,Maharagwe na Sukuma,Legume-Based Dishes,2,30.00,60.00,30.00,100.00
2025-04-17,1600,[Business] Safari Retreat,Kangemi,Nairobi,Maharagwe na Chapati,Legume-Based Dishes,7,30.00,60.00,30.00,100.00
2025-04-17,1600,[Business] Safari Retreat,Kangemi,Nairobi,Supu ya Kuku na Wali,Soup/Stew Dishes,6,70.00,150.00,80.00,114.29
2025-04-17,2040,[Business] Sarova Lodge,Embakasi,Nairobi,Suya,Combination Plates,2,50.00,100.00,50.00,100.00
2025-04-17,2040,[Business] Sarova Lodge,Embakasi,Nairobi,Matoke na Maharagwe,Soup/Stew Dishes,8,30.00,70.00,40.00,133.33
2025-04-17,2205,[Business] Voyager Palace,Langata,Nairobi,Biltong,Combination Plates,8,100.00,200.00,100.00,100.00
2025-04-17,2205,[Business] Voyager Palace,Langata,Nairobi,Matoke na Nyama,Soup/Stew Dishes,5,30.00,70.00,40.00,133.33
2025-04-17,2205,[Business] Voyager Palace,Langata,Nairobi,Tilapia Fry,Fish Dishes,5,200.00,350.00,150.00,75.00
2025-04-17,2809,[Business] PrideInn Lodge,Kisumu Central,Kisumu,Chakalaka,Combination Plates,7,20.00,50.00,30.00,150.00
2025-04-17,2809,[Business] PrideInn Lodge,Kisumu Central,Kisumu,Banku,Combination Plates,3,30.00,70.00,40.00,133.33
2025-04-17,2828,[Business] Voyager Lodge,Kasarani,Nairobi,Biltong,Combination Plates,8,100.00,200.00,100.00,100.00
2025-04-17,2985,Josephine Munyui,Kisumu Central,Kisumu,Kitfo,African Cultural Specials,8,200.00,400.00,200.00,100.00
2025-04-17,2985,Josephine Munyui,Kisumu Central,Kisumu,Supu ya Kuku na Wali,Soup/Stew Dishes,8,70.00,150.00,80.00,114.29
2025-04-17,2985,Josephine Munyui,Kisumu Central,Kisumu,Supu ya Nyama,Soup/Stew Dishes,5,70.00,150.00,80.00,114.29
2025-04-17,3089,Emmanuelle Zuma,Kamukunji,Nairobi,Ndizi na Nyama,Soup/Stew Dishes,2,30.00,70.00,40.00,133.33
2025-04-17,3089,Emmanuelle Zuma,Kamukunji,Nairobi,Nyama na Chapati,Meat-Based Dishes,4,100.00,200.00,100.00,100.00
2025-04-17,3089,Emmanuelle Zuma,Kamukunji,Nairobi,Kuku Fry,Meat-Based Dishes,5,150.00,300.00,150.00,100.00
2025-04-17,3418,[Business] Voyager Lodge,Kamukunji,Nairobi,Supu ya Kuku,Soup/Stew Dishes,7,70.00,150.00,80.00,114.29
2025-04-17,3642,[Business] Sarova Lodge,Langata,Nairobi,Ugali,Staple Foods,2,10.00,20.00,10.00,100.00
2025-04-17,3642,[Business] Sarova Lodge,Langata,Nairobi,Bhajia,Fried Dishes,6,20.00,50.00,30.00,150.00
2025-04-17,3915,Claude Zuma,Westlands,Nairobi,Atayef,Sweet Snacks/Desserts,6,10.00,30.00,20.00,200.00
2025-04-17,3915,Claude Zuma,Westlands,Nairobi,Nyama Choma,Meat-Based Dishes,5,150.00,300.00,150.00,100.00
2025-04-17,3915,Claude Zuma,Westlands,Nairobi,Potjiekos,Combination Plates,1,50.00,100.00,50.00,100.00
2025-04-17,4332,Pauline Zuma,Starehe,Nairobi,Egusi Soup,Combination Plates,2,40.00,80.00,40.00,100.00
2025-04-17,4408,Kiptoo Mandela,Starehe,Nairobi,Misir Wat,African Cultural Specials,4,30.00,60.00,30.00,100.00
2025-04-17,4408,Kiptoo Mandela,Starehe,Nairobi,Banku,Combination Plates,4,30.00,70.00,40.00,133.33
2025-04-17,4731,Paul Kabila,Kamukunji,Nairobi,Nyama na Wali,Meat-Based Dishes,1,100.00,200.00,100.00,100.00
2025-04-17,4775,Joseph Mugabe,Nyeri Central,Nyeri,Ugali,Staple Foods,6,10.00,20.00,10.00,100.00
2025-04-17,4775,Joseph Mugabe,Nyeri Central,Nyeri,Moi Moi,Combination Plates,7,20.00,50.00,30.00,150.00
2025-04-17,4775,Joseph Mugabe,Nyeri Central,Nyeri,Kuku na Ugali,Meat-Based Dishes,6,100.00,200.00,100.00,100.00
2025-04-17,4921,Paul Munee,Kamukunji,Nairobi,Moi Moi,Combination Plates,7,20.00,50.00,30.00,150.00
2025-04-17,4921,Paul Munee,Kamukunji,Nairobi,Misir Wat,African Cultural Specials,7,30.00,60.00,30.00,100.00
2025-04-17,4922,[Business] Swahili Retreat,Embakasi,Nairobi,Maharagwe ya Nazi,Legume-Based Dishes,7,30.00,60.00,30.00,100.00
2025-04-17,5376,Felicite Munyoki,Kilimani,Nairobi,Bunny Chow,Combination Plates,1,40.00,80.00,40.00,100.00
2025-04-17,5376,Felicite Munyoki,Kilimani,Nairobi,Githeri,Legume-Based Dishes,4,30.00,70.00,40.00,133.33
2025-04-18,57,[Business] Baobab Hotel,Kibra,Nairobi,Kuku na Maharagwe,Meat-Based Dishes,7,100.00,200.00,100.00,100.00
2025-04-18,57,[Business] Baobab Hotel,Kibra,Nairobi,Supu ya Kuku na Wali,Soup/Stew Dishes,5,70.00,150.00,80.00,114.29
2025-04-18,63,[Business] Severin Resort,Kangemi,Nairobi,Viazi Karai,Fried Dishes,6,10.00,30.00,20.00,200.00
2025-04-18,63,[Business] Severin Resort,Kangemi,Nairobi,Vetkoek,Sweet Snacks/Desserts,8,20.00,50.00,30.00,150.00
2025-04-18,368,[Business] Ole Sereni Palace,Westlands,Nairobi,Nyama na Matoke,Meat-Based Dishes,8,100.00,200.00,100.00,100.00
2025-04-18,368,[Business] Ole Sereni Palace,Westlands,Nairobi,Ugali,Staple Foods,4,10.00,20.00,10.00,100.00
2025-04-18,368,[Business] Ole Sereni Palace,Westlands,Nairobi,Wali wa Pilau,Rice Dishes,1,30.00,70.00,40.00,133.33
2025-04-18,766,[Business] Boma Residences,Githurai,Nairobi,Kelewele,Combination Plates,4,20.00,50.00,30.00,150.00
2025-04-18,766,[Business] Boma Residences,Githurai,Nairobi,Injera,African Cultural Specials,8,10.00,20.00,10.00,100.00
2025-04-18,1124,[Business] Villa Rosa Manor,Kamukunji,Nairobi,Nyama na Matoke,Meat-Based Dishes,3,100.00,200.00,100.00,100.00
2025-04-18,1388,Marie Omar,Nakuru Town East,Nakuru,Maharagwe na Matoke,Legume-Based Dishes,5,30.00,60.00,30.00,100.00
2025-04-18,1388,Marie Omar,Nakuru Town East,Nakuru,Bobotie,Combination Plates,3,50.00,100.00,50.00,100.00
2025-04-18,1733,[Business] Serena Suites,Nakuru Town East,Nakuru,Kuku na Ugali,Meat-Based Dishes,5,100.00,200.00,100.00,100.00
2025-04-18,1733,[Business] Serena Suites,Nakuru Town East,Nakuru,Fufu,Combination Plates,1,20.00,50.00,30.00,150.00
2025-04-18,2226,Alain Hassan,Githurai,Nairobi,Vetkoek,Sweet Snacks/Desserts,6,20.00,50.00,30.00,150.00
2025-04-18,2339,[Business] Villa Rosa Resort,Kamukunji,Nairobi,Fish Curry,Fish Dishes,7,150.00,300.00,150.00,100.00
2025-04-18,2339,[Business] Villa Rosa Resort,Kamukunji,Nairobi,Nyama Stew,Meat-Based Dishes,4,100.00,200.00,100.00,100.00
2025-04-18,2549,[Business] Severin Manor,Kangemi,Nairobi,Matoke,Soup/Stew Dishes,1,30.00,60.00,30.00,100.00
2025-04-18,2593,[Business] Hemingways Inn,Roy Sambu,Nairobi,Chapati,Staple Foods,6,5.00,20.00,15.00,300.00
2025-04-18,2734,[Business] Tamarind Inn,Dagoretti,Nairobi,Kachumbari,Vegetable-Based Dishes,5,10.00,30.00,20.00,200.00
2025-04-18,2734,[Business] Tamarind Inn,Dagoretti,Nairobi,Matoke na Wali,Soup/Stew Dishes,8,30.00,70.00,40.00,133.33
2025-04-18,2734,[Business] Tamarind Inn,Dagoretti,Nairobi,Wali wa Nazi,Rice Dishes,5,30.00,70.00,40.00,133.33
2025-04-18,2738,Patricia Mbeki,Kibra,Nairobi,Maharagwe na Chapati,Legume-Based Dishes,3,30.00,60.00,30.00,100.00
2025-04-18,2738,Patricia Mbeki,Kibra,Nairobi,Supu ya Samaki,Fish Dishes,7,70.00,150.00,80.00,114.29
2025-04-18,2738,Patricia Mbeki,Kibra,Nairobi,Shiro,African Cultural Specials,3,30.00,70.00,40.00,133.33
2025-04-18,3539,Pierrette Hassan,Westlands,Nairobi,Pilau,Rice Dishes,6,100.00,200.00,100.00,100.00
2025-04-18,3539,Pierrette Hassan,Westlands,Nairobi,Nyama na Ugali,Meat-Based Dishes,2,100.00,200.00,100.00,100.00
2025-04-18,3951,Alain Mandela,Nyeri Central,Nyeri,Kuku na Wali,Meat-Based Dishes,4,100.00,200.00,100.00,100.00
2025-04-18,3951,Alain Mandela,Nyeri Central,Nyeri,Chakalaka,Combination Plates,4,20.00,50.00,30.00,150.00
2025-04-18,4129,Otieno Munyuli,Kasarani,Nairobi,Misir Wat,African Cultural Specials,3,30.00,60.00,30.00,100.00
2025-04-18,4129,Otieno Munyuli,Kasarani,Nairobi,Bobotie,Combination Plates,4,50.00,100.00,50.00,100.00
2025-04-18,4218,Jacqueline Wanyama,Nyeri Central,Nyeri,Sukuma Wiki,Vegetable-Based Dishes,1,10.00,20.00,10.00,100.00
2025-04-18,4587,[Business] Nyali Lodge,Dagoretti,Nairobi,Tibs,African Cultural Specials,8,100.00,200.00,100.00,100.00
2025-04-18,4825,Otieno Mbeki,Nyeri Central,Nyeri,Biltong,Combination Plates,3,100.00,200.00,100.00,100.00
2025-04-18,4825,Otieno Mbeki,Nyeri Central,Nyeri,Sosaties,Combination Plates,5,50.00,100.00,50.00,100.00
2025-04-18,4825,Otieno Mbeki,Nyeri Central,Nyeri,Omena,Fish Dishes,6,30.00,70.00,40.00,133.33
2025-04-18,4962,Claude Ochieng,Dagoretti,Nairobi,Biltong,Combination Plates,4,100.00,200.00,100.00,100.00
2025-04-18,4962,Claude Ochieng,Dagoretti,Nairobi,Potjiekos,Combination Plates,2,50.00,100.00,50.00,100.00
2025-04-18,4962,Claude Ochieng,Dagoretti,Nairobi,Kuku Fry,Meat-Based Dishes,7,150.00,300.00,150.00,100.00
2025-04-18,5187,[Business] Voyager Lodge,Embakasi,Nairobi,Omena,Fish Dishes,2,30.00,70.00,40.00,133.33
2025-04-18,5187,[Business] Voyager Lodge,Embakasi,Nairobi,Nyama na Wali,Meat-Based Dishes,2,100.00,200.00,100.00,100.00
2025-04-19,224,Wambui Kariuki,Embakasi,Nairobi,Mandazi,Sweet Snacks/Desserts,7,5.00,20.00,15.00,300.00
2025-04-19,224,Wambui Kariuki,Embakasi,Nairobi,Bunny Chow,Combination Plates,4,40.00,80.00,40.00,100.00
2025-04-19,378,Michel Omar,Roy Sambu,Nairobi,Maharagwe na Wali,Legume-Based Dishes,7,30.00,60.00,30.00,100.00
2025-04-19,650,Wambui Mugabe,Dagoretti,Nairobi,Akara,Combination Plates,2,20.00,50.00,30.00,150.00
2025-04-19,650,Wambui Mugabe,Dagoretti,Nairobi,Sosaties,Combination Plates,3,50.00,100.00,50.00,100.00
2025-04-19,650,Wambui Mugabe,Dagoretti,Nairobi,Supu ya Kuku,Soup/Stew Dishes,3,70.00,150.00,80.00,114.29
2025-04-19,658,Patrick Munyui,Kilimani,Nairobi,Moi Moi,Combination Plates,6,20.00,50.00,30.00,150.00
2025-04-19,658,Patrick Munyui,Kilimani,Nairobi,Akara,Combination Plates,2,20.00,50.00,30.00,150.00
2025-04-19,658,Patrick Munyui,Kilimani,Nairobi,Bhajia,Fried Dishes,4,20.00,50.00,30.00,150.00
2025-04-19,670,Pauline Abdullahi,Nyali,Mombasa,Maharagwe ya Nazi,Legume-Based Dishes,4,30.00,60.00,30.00,100.00
2025-04-19,938,Wambui Zuma,Kisumu Central,Kisumu,Nyama na Ugali,Meat-Based Dishes,1,100.00,200.00,100.00,100.00
2025-04-19,1055,[Business] Voyager Residences,Mathare,Nairobi,Supu ya Nyama na Wali,Soup/Stew Dishes,1,70.00,150.00,80.00,114.29
2025-04-19,1055,[Business] Voyager Residences,Mathare,Nairobi,Ugali na Sukuma,Staple Foods,6,20.00,50.00,30.00,150.00
2025-04-19,1988,[Business] Tamarind Hotel,Kamukunji,Nairobi,Viazi Karai,Fried Dishes,1,10.00,30.00,20.00,200.00
2025-04-19,2086,Jeanne Nkurunziza,Roy Sambu,Nairobi,Wali wa Nazi na Samaki,Rice Dishes,8,30.00,70.00,40.00,133.33
2025-04-19,2086,Jeanne Nkurunziza,Roy Sambu,Nairobi,Githeri,Legume-Based Dishes,8,30.00,70.00,40.00,133.33
2025-04-19,2681,[Business] Boma Suites,Mathare,Nairobi,Jollof Rice,Combination Plates,4,30.00,70.00,40.00,133.33
2025-04-19,2681,[Business] Boma Suites,Mathare,Nairobi,Waakye,Combination Plates,7,30.00,70.00,40.00,133.33
2025-04-19,2721,[Business] Hilton Suites,Kamukunji,Nairobi,Nyama na Maharagwe,Meat-Based Dishes,8,100.00,200.00,100.00,100.00
2025-04-19,2721,[Business] Hilton Suites,Kamukunji,Nairobi,Boerewors,Combination Plates,8,50.00,100.00,50.00,100.00
2025-04-19,3095,[Business] Sarova Resort,Embakasi,Nairobi,Kuku na Matoke,Meat-Based Dishes,8,100.00,200.00,100.00,100.00
2025-04-19,3095,[Business] Sarova Resort,Embakasi,Nairobi,Uji,Staple Foods,3,10.00,30.00,20.00,200.00
2025-04-19,3095,[Business] Sarova Resort,Embakasi,Nairobi,Sukuma Wiki,Vegetable-Based Dishes,3,10.00,20.00,10.00,100.00
2025-04-19,3904,Felix Osman,Kangemi,Nairobi,Kuku Stew,Meat-Based Dishes,6,100.00,200.00,100.00,100.00
2025-04-19,4131,[Business] Sarova Residences,Kibra,Nairobi,Kachumbari,Vegetable-Based Dishes,6,10.00,30.00,20.00,200.00
2025-04-19,4131,[Business] Sarova Residences,Kibra,Nairobi,Mandazi,Sweet Snacks/Desserts,3,5.00,20.00,15.00,300.00
2025-04-19,4131,[Business] Sarova Residences,Kibra,Nairobi,Maharagwe,Legume-Based Dishes,1,30.00,60.00,30.00,100.00
2025-04-19,4165,[Business] PrideInn Inn,Kisumu Central,Kisumu,Matoke na Maharagwe,Soup/Stew Dishes,2,30.00,70.00,40.00,133.33
2025-04-19,4165,[Business] PrideInn Inn,Kisumu Central,Kisumu,Tilapia Fry,Fish Dishes,3,200.00,350.00,150.00,75.00
2025-04-19,4566,Pauline Zuma,Kesses,Uasin Gishu,Nyama Stew,Meat-Based Dishes,2,100.00,200.00,100.00,100.00
2025-04-19,4566,Pauline Zuma,Kesses,Uasin Gishu,Mbuzi Choma,Meat-Based Dishes,5,200.00,350.00,150.00,75.00
2025-04-19,4566,Pauline Zuma,Kesses,Uasin Gishu,Kelewele,Combination Plates,3,20.00,50.00,30.00,150.00
2025-04-19,5177,Amina Mutombo,Langata,Nairobi,Doro Wat,African Cultural Specials,1,150.00,300.00,150.00,100.00
2025-04-20,57,[Business] Baobab Hotel,Kibra,Nairobi,Kuku na Maharagwe,Meat-Based Dishes,7,100.00,200.00,100.00,100.00
2025-04-20,57,[Business] Baobab Hotel,Kibra,Nairobi,Supu ya Kuku na Wali,Soup/Stew Dishes,5,70.00,150.00,80.00,114.29
2025-04-20,535,Marie Mbeki,Kibra,Nairobi,Kachumbari,Vegetable-Based Dishes,6,10.00,30.00,20.00,200.00
2025-04-20,535,Marie Mbeki,Kibra,Nairobi,Vetkoek,Sweet Snacks/Desserts,2,20.00,50.00,30.00,150.00
2025-04-20,535,Marie Mbeki,Kibra,Nairobi,Matoke na Wali,Soup/Stew Dishes,1,30.00,70.00,40.00,133.33
2025-04-20,947,[Business] Serena Hotel,Nyeri Central,Nyeri,Matoke na Wali,Soup/Stew Dishes,6,30.00,70.00,40.00,133.33
2025-04-20,947,[Business] Serena Hotel,Nyeri Central,Nyeri,Supu ya Nyama na Wali,Soup/Stew Dishes,4,70.00,150.00,80.00,114.29
2025-04-20,947,[Business] Serena Hotel,Nyeri Central,Nyeri,Jollof Rice,Combination Plates,2,30.00,70.00,40.00,133.33
2025-04-20,2614,Patrick Munee,Westlands,Nairobi,Matoke,Soup/Stew Dishes,1,30.00,60.00,30.00,100.00
2025-04-20,2614,Patrick Munee,Westlands,Nairobi,Shiro,African Cultural Specials,3,30.00,70.00,40.00,133.33
2025-04-20,2636,[Business] Serena Retreat,Kisumu Central,Kisumu,Kuku Fry,Meat-Based Dishes,5,150.00,300.00,150.00,100.00
2025-04-20,2636,[Business] Serena Retreat,Kisumu Central,Kisumu,Wali wa Nazi na Maharagwe,Rice Dishes,8,30.00,70.00,40.00,133.33
2025-04-20,3423,[Business] Diani Suites,Kisumu Central,Kisumu,Chechebsa,African Cultural Specials,6,20.00,50.00,30.00,150.00
2025-04-20,3423,[Business] Diani Suites,Kisumu Central,Kisumu,Misir Wat,African Cultural Specials,7,30.00,60.00,30.00,100.00
2025-04-20,3430,Emmanuelle Mbeki,Kibra,Nairobi,Fufu,Combination Plates,4,20.00,50.00,30.00,150.00
2025-04-20,3476,Pierre Abdullahi,Mathare,Nairobi,Waakye,Combination Plates,7,30.00,70.00,40.00,133.33
2025-04-20,3476,Pierre Abdullahi,Mathare,Nairobi,Supu ya Nyama na Wali,Soup/Stew Dishes,1,70.00,150.00,80.00,114.29
2025-04-20,3476,Pierre Abdullahi,Mathare,Nairobi,Chakalaka,Combination Plates,6,20.00,50.00,30.00,150.00
2025-04-20,3727,[Business] Voyager Lodge,Mathare,Nairobi,Matumbo,Meat-Based Dishes,2,70.00,150.00,80.00,114.29
2025-04-20,3727,[Business] Voyager Lodge,Mathare,Nairobi,Mutura,Meat-Based Dishes,1,70.00,150.00,80.00,114.29
2025-04-20,3900,Mwangi Nkurunziza,Dagoretti,Nairobi,Mukimo,Legume-Based Dishes,4,40.00,80.00,40.00,100.00
2025-04-20,4709,Wanjiku Abdi,Roy Sambu,Nairobi,Uji,Staple Foods,7,10.00,30.00,20.00,200.00
2025-04-20,4709,Wanjiku Abdi,Roy Sambu,Nairobi,Viazi Karai,Fried Dishes,4,10.00,30.00,20.00,200.00
2025-04-20,5075,[Business] PrideInn Lodge,Kamukunji,Nairobi,Ugali na Sukuma,Staple Foods,4,20.00,50.00,30.00,150.00
2025-04-20,5075,[Business] PrideInn Lodge,Kamukunji,Nairobi,Githeri,Legume-Based Dishes,4,30.00,70.00,40.00,133.33
2025-04-20,5075,[Business] PrideInn Lodge,Kamukunji,Nairobi,Nyama na Matoke,Meat-Based Dishes,6,100.00,200.00,100.00,100.00
2025-04-21,678,Marie Mandela,Kangemi,Nairobi,Wali wa Nazi na Kuku,Rice Dishes,7,30.00,70.00,40.00,133.33
2025-04-21,821,[Business] Nyali Residences,Roy Sambu,Nairobi,Ndizi na Nyama,Soup/Stew Dishes,1,30.00,70.00,40.00,133.33
2025-04-21,821,[Business] Nyali Residences,Roy Sambu,Nairobi,Banga Soup,Combination Plates,5,50.00,100.00,50.00,100.00
2025-04-21,866,[Business] Severin Suites,Westlands,Nairobi,Matoke na Nyama,Soup/Stew Dishes,3,30.00,70.00,40.00,133.33
2025-04-21,866,[Business] Severin Suites,Westlands,Nairobi,Kuku Fry,Meat-Based Dishes,1,150.00,300.00,150.00,100.00
2025-04-21,866,[Business] Severin Suites,Westlands,Nairobi,Omena,Fish Dishes,6,30.00,70.00,40.00,133.33
2025-04-21,1493,Joseph Mugabe,Kesses,Uasin Gishu,Mahamri,Sweet Snacks/Desserts,7,5.00,20.00,15.00,300.00
2025-04-21,1493,Joseph Mugabe,Kesses,Uasin Gishu,Kuku na Ugali,Meat-Based Dishes,3,100.00,200.00,100.00,100.00
2025-04-21,1493,Joseph Mugabe,Kesses,Uasin Gishu,Ugali,Staple Foods,4,10.00,20.00,10.00,100.00
2025-04-21,1591,Felix Kabongo,Mathare,Nairobi,Maharagwe na Chapati,Legume-Based Dishes,6,30.00,60.00,30.00,100.00
2025-04-21,1591,Felix Kabongo,Mathare,Nairobi,Jollof Rice,Combination Plates,4,30.00,70.00,40.00,133.33
2025-04-21,1591,Felix Kabongo,Mathare,Nairobi,Nyama na Chapati,Meat-Based Dishes,5,100.00,200.00,100.00,100.00
2025-04-21,1876,Amina Mwangi,Mathare,Nairobi,Supu ya Samaki,Fish Dishes,5,70.00,150.00,80.00,114.29
2025-04-21,2088,[Business] Ole Sereni Haven,Langata,Nairobi,Supu ya Nyama,Soup/Stew Dishes,6,70.00,150.00,80.00,114.29
2025-04-21,2088,[Business] Ole Sereni Haven,Langata,Nairobi,Kachumbari,Vegetable-Based Dishes,2,10.00,30.00,20.00,200.00
2025-04-21,2598,Mutiso Zuma,Kibra,Nairobi,Atayef,Sweet Snacks/Desserts,5,10.00,30.00,20.00,200.00
2025-04-21,2598,Mutiso Zuma,Kibra,Nairobi,Kuku na Chapati,Meat-Based Dishes,7,100.00,200.00,100.00,100.00
2025-04-21,2766,Mutiso Munzala,Kisumu Central,Kisumu,Nyama na Sukuma,Meat-Based Dishes,1,100.00,200.00,100.00,100.00
2025-04-21,2777,Njeri Mbeki,Kilimani,Nairobi,Mahamri,Sweet Snacks/Desserts,2,5.00,20.00,15.00,300.00
2025-04-21,2777,Njeri Mbeki,Kilimani,Nairobi,Kuku na Sukuma,Meat-Based Dishes,6,100.00,200.00,100.00,100.00
2025-04-21,2848,Kamau Hussein,Nyali,Mombasa,Viazi Karai,Fried Dishes,3,10.00,30.00,20.00,200.00
2025-04-21,2848,Kamau Hussein,Nyali,Mombasa,Matoke na Maharagwe,Soup/Stew Dishes,6,30.00,70.00,40.00,133.33
2025-04-21,2911,[Business] Hemingways Suites,Mathare,Nairobi,Kitfo,African Cultural Specials,8,200.00,400.00,200.00,100.00
2025-04-21,2911,[Business] Hemingways Suites,Mathare,Nairobi,Supu ya Kuku na Wali,Soup/Stew Dishes,3,70.00,150.00,80.00,114.29
2025-04-21,2911,[Business] Hemingways Suites,Mathare,Nairobi,Supu ya Nyama na Wali,Soup/Stew Dishes,1,70.00,150.00,80.00,114.29
