PaymentDate,OrderNumber,CustomerType,CustomerName,BranchSubCounty,BranchCounty,ProductName,ProductCategoryName,QuantityOrdered,CostOfProductionPerUnit,SellingPricePerUnit,ProfitPerUnit,PercentageProfitPerUnit
29-07-25,5272,Business,[Business] Ole Sereni Inn,Ruaraka,Nairobi,Shiro,African Cultural Specials,4,30,70,40,133.33
29-07-25,5385,Business,[Business] Hilton Resort,Westlands,Nairobi,Maharagwe,Legume-Based Dishes,4,30,60,30,100
29-07-25,5385,Business,[Business] Hilton Resort,Westlands,Nairobi,Maharagwe,Legume-Based Dishes,4,30,60,30,100
30-07-25,189,Individual,Josephine Kabila,Embakasi,Nairobi,Kuku Stew,Meat-Based Dishes,8,100,200,100,100
30-07-25,189,Individual,Josephine Kabila,Embakasi,Nairobi,Nyama na Matoke,Meat-Based Dishes,5,100,200,100,100
30-07-25,253,Business,[Business] Nyali Inn,Kasarani,Nairobi,Akara,Combination Plates,7,20,50,30,150
30-07-25,253,Business,[Business] Nyali Inn,Kasarani,Nairobi,Supu ya Kuku,Soup/Stew Dishes,7,70,150,80,114.29
30-07-25,253,Business,[Business] Nyali Inn,Kasarani,Nairobi,Kuku na Wali,Meat-Based Dishes,1,100,200,100,100
30-07-25,339,Business,[Business] Fairmont Suites,Githurai,Nairobi,Pap,Combination Plates,1,10,30,20,200
30-07-25,339,Business,[Business] Fairmont Suites,Githurai,Nairobi,Pap,Combination Plates,6,10,30,20,200
30-07-25,339,Business,[Business] Fairmont Suites,Githurai,Nairobi,Matoke na Maharagwe,Soup/Stew Dishes,2,30,70,40,133.33
30-07-25,339,Business,[Business] Fairmont Suites,Githurai,Nairobi,Matoke na Maharagwe,Soup/Stew Dishes,2,30,70,40,133.33
30-07-25,339,Business,[Business] Fairmont Suites,Githurai,Nairobi,Pap,Combination Plates,6,10,30,20,200
30-07-25,339,Business,[Business] Fairmont Suites,Githurai,Nairobi,Matoke na Maharagwe,Soup/Stew Dishes,2,30,70,40,133.33
30-07-25,339,Business,[Business] Fairmont Suites,Githurai,Nairobi,Pap,Combination Plates,1,10,30,20,200
30-07-25,339,Business,[Business] Fairmont Suites,Githurai,Nairobi,Pap,Combination Plates,6,10,30,20,200
30-07-25,339,Business,[Business] Fairmont Suites,Githurai,Nairobi,Pap,Combination Plates,1,10,30,20,200
30-07-25,573,Individual,Kamau Mbeki,Kisumu Central,Kisumu,Pap,Combination Plates,3,10,30,20,200
30-07-25,573,Individual,Kamau Mbeki,Kisumu Central,Kisumu,Kuku na Matoke,Meat-Based Dishes,5,100,200,100,100
30-07-25,573,Individual,Kamau Mbeki,Kisumu Central,Kisumu,Matoke na Wali,Soup/Stew Dishes,6,30,70,40,133.33
30-07-25,607,Individual,Michel Omar,Westlands,Nairobi,Egusi Soup,Combination Plates,1,40,80,40,100
30-07-25,607,Individual,Michel Omar,Westlands,Nairobi,Wali wa Nazi na Kuku,Rice Dishes,7,30,70,40,133.33
30-07-25,607,Individual,Michel Omar,Westlands,Nairobi,Wali wa Nazi na Kuku,Rice Dishes,7,30,70,40,133.33
30-07-25,607,Individual,Michel Omar,Westlands,Nairobi,Egusi Soup,Combination Plates,1,40,80,40,100
30-07-25,710,Business,[Business] Hilton Resort,Embakasi,Nairobi,Kachumbari,Vegetable-Based Dishes,5,10,30,20,200
30-07-25,737,Individual,Michelle Mugabe,Nyeri Central,Nyeri,Omena,Fish Dishes,1,30,70,40,133.33
30-07-25,737,Individual,Michelle Mugabe,Nyeri Central,Nyeri,Supu ya Nyama,Soup/Stew Dishes,2,70,150,80,114.29
30-07-25,737,Individual,Michelle Mugabe,Nyeri Central,Nyeri,Bhajia,Fried Dishes,3,20,50,30,150
30-07-25,805,Business,[Business] Severin Retreat,Kangemi,Nairobi,Supu ya Kuku,Soup/Stew Dishes,3,70,150,80,114.29
30-07-25,805,Business,[Business] Severin Retreat,Kangemi,Nairobi,Bobotie,Combination Plates,8,50,100,50,100
30-07-25,805,Business,[Business] Severin Retreat,Kangemi,Nairobi,Maharagwe na Sukuma,Legume-Based Dishes,3,30,60,30,100
30-07-25,1026,Individual,Michel Mandela,Mathare,Nairobi,Ndizi na Nyama,Soup/Stew Dishes,2,30,70,40,133.33
30-07-25,1194,Business,[Business] Ole Sereni Residences,Nyeri Central,Nyeri,Tibs,African Cultural Specials,1,100,200,100,100
30-07-25,1194,Business,[Business] Ole Sereni Residences,Nyeri Central,Nyeri,Kuku na Matoke,Meat-Based Dishes,1,100,200,100,100
30-07-25,1194,Business,[Business] Ole Sereni Residences,Nyeri Central,Nyeri,Injera,African Cultural Specials,3,10,20,10,100
30-07-25,1495,Business,[Business] Severin Retreat,Kibra,Nairobi,Banku,Combination Plates,7,30,70,40,133.33
30-07-25,1495,Business,[Business] Severin Retreat,Kibra,Nairobi,Supu ya Nyama,Soup/Stew Dishes,4,70,150,80,114.29
30-07-25,1546,Individual,Patricia Nkurunziza,Nyeri Central,Nyeri,Kelewele,Combination Plates,3,20,50,30,150
30-07-25,1546,Individual,Patricia Nkurunziza,Nyeri Central,Nyeri,Kachumbari,Vegetable-Based Dishes,3,10,30,20,200
30-07-25,1546,Individual,Patricia Nkurunziza,Nyeri Central,Nyeri,Matumbo,Meat-Based Dishes,8,70,150,80,114.29
30-07-25,1573,Individual,Claudine Malema,Kilimani,Nairobi,Firfir,African Cultural Specials,1,30,70,40,133.33
30-07-25,1582,Individual,Wanjiku Ibrahim,Ruaraka,Nairobi,Sukuma Wiki,Vegetable-Based Dishes,2,10,20,10,100
30-07-25,1862,Business,[Business] InterContinental Residences,Nyeri Central,Nyeri,Ndengu,Legume-Based Dishes,8,30,60,30,100
30-07-25,1862,Business,[Business] InterContinental Residences,Nyeri Central,Nyeri,Ndengu,Legume-Based Dishes,8,30,60,30,100
30-07-25,1937,Business,[Business] Ole Sereni Hotel,Mathare,Nairobi,Kachumbari,Vegetable-Based Dishes,7,10,30,20,200
30-07-25,1937,Business,[Business] Ole Sereni Hotel,Mathare,Nairobi,Matoke na Sukuma,Soup/Stew Dishes,3,30,70,40,133.33
30-07-25,1937,Business,[Business] Ole Sereni Hotel,Mathare,Nairobi,Kuku Fry,Meat-Based Dishes,4,150,300,150,100
30-07-25,2252,Individual,Mutiso Kabila,Kisumu Central,Kisumu,Kuku na Wali,Meat-Based Dishes,3,100,200,100,100
30-07-25,2252,Individual,Mutiso Kabila,Kisumu Central,Kisumu,Bunny Chow,Combination Plates,4,40,80,40,100
30-07-25,2252,Individual,Mutiso Kabila,Kisumu Central,Kisumu,Bhajia,Fried Dishes,6,20,50,30,150
30-07-25,2529,Business,[Business] Sarova Lodge,Makadara,Nairobi,Moi Moi,Combination Plates,2,20,50,30,150
30-07-25,2601,Business,[Business] InterContinental Residences,Mathare,Nairobi,Kuku na Sukuma,Meat-Based Dishes,2,100,200,100,100
30-07-25,2633,Individual,Claudine Hassan,Kilimani,Nairobi,Kuku na Maharagwe,Meat-Based Dishes,7,100,200,100,100
30-07-25,2635,Business,[Business] Sarova Retreat,Ruaraka,Nairobi,Omena,Fish Dishes,6,30,70,40,133.33
30-07-25,2635,Business,[Business] Sarova Retreat,Ruaraka,Nairobi,Nyama Stew,Meat-Based Dishes,7,100,200,100,100
30-07-25,2827,Individual,Pierrette Yusuf,Githurai,Nairobi,Bobotie,Combination Plates,8,50,100,50,100
30-07-25,2827,Individual,Pierrette Yusuf,Githurai,Nairobi,Potjiekos,Combination Plates,7,50,100,50,100
30-07-25,2827,Individual,Pierrette Yusuf,Githurai,Nairobi,Malva Pudding,Sweet Snacks/Desserts,1,30,70,40,133.33
30-07-25,2873,Individual,Paul Munee,Kibra,Nairobi,Nyama na Sukuma,Meat-Based Dishes,5,100,200,100,100
30-07-25,2873,Individual,Paul Munee,Kibra,Nairobi,Mbaazi,Legume-Based Dishes,2,30,60,30,100
30-07-25,2873,Individual,Paul Munee,Kibra,Nairobi,Mbaazi,Legume-Based Dishes,2,30,60,30,100
30-07-25,2873,Individual,Paul Munee,Kibra,Nairobi,Nyama na Sukuma,Meat-Based Dishes,5,100,200,100,100
30-07-25,3077,Business,[Business] Ole Sereni Residences,Nyali,Mombasa,Banku,Combination Plates,1,30,70,40,133.33
30-07-25,3077,Business,[Business] Ole Sereni Residences,Nyali,Mombasa,Nyama Choma,Meat-Based Dishes,6,150,300,150,100
30-07-25,3077,Business,[Business] Ole Sereni Residences,Nyali,Mombasa,Firfir,African Cultural Specials,2,30,70,40,133.33
30-07-25,3088,Business,[Business] Hilton Suites,Nyeri Central,Nyeri,Matoke na Maharagwe,Soup/Stew Dishes,2,30,70,40,133.33
30-07-25,3088,Business,[Business] Hilton Suites,Nyeri Central,Nyeri,Chechebsa,African Cultural Specials,6,20,50,30,150
30-07-25,3188,Business,[Business] Severin Haven,Makadara,Nairobi,Kuku na Chapati,Meat-Based Dishes,7,100,200,100,100
30-07-25,3188,Business,[Business] Severin Haven,Makadara,Nairobi,Injera,African Cultural Specials,4,10,20,10,100
30-07-25,3188,Business,[Business] Severin Haven,Makadara,Nairobi,Banga Soup,Combination Plates,8,50,100,50,100
30-07-25,3204,Business,[Business] Swahili Suites,Roy Sambu,Nairobi,Mandazi,Sweet Snacks/Desserts,5,5,20,15,300
30-07-25,3204,Business,[Business] Swahili Suites,Roy Sambu,Nairobi,Tibs,African Cultural Specials,3,100,200,100,100
30-07-25,3204,Business,[Business] Swahili Suites,Roy Sambu,Nairobi,Supu ya Samaki,Fish Dishes,7,70,150,80,114.29
30-07-25,3274,Business,[Business] Villa Rosa Palace,Nakuru Town East,Nakuru,Wali wa Kukaanga,Rice Dishes,8,30,70,40,133.33
30-07-25,3274,Business,[Business] Villa Rosa Palace,Nakuru Town East,Nakuru,Omena,Fish Dishes,8,30,70,40,133.33
30-07-25,3274,Business,[Business] Villa Rosa Palace,Nakuru Town East,Nakuru,Omena,Fish Dishes,8,30,70,40,133.33
30-07-25,3274,Business,[Business] Villa Rosa Palace,Nakuru Town East,Nakuru,Wali wa Kukaanga,Rice Dishes,8,30,70,40,133.33
30-07-25,3334,Business,[Business] PrideInn Retreat,Nyeri Central,Nyeri,Shiro,African Cultural Specials,3,30,70,40,133.33
30-07-25,3664,Individual,Njeri Mbeki,Ruaraka,Nairobi,Nyama na Wali,Meat-Based Dishes,3,100,200,100,100
30-07-25,3752,Individual,Pierrette Osman,Nyeri Central,Nyeri,Bobotie,Combination Plates,4,50,100,50,100
30-07-25,3752,Individual,Pierrette Osman,Nyeri Central,Nyeri,Fish Curry,Fish Dishes,2,150,300,150,100
30-07-25,4038,Individual,Marie Lumumba,Dagoretti,Nairobi,Wali wa Kukaanga,Rice Dishes,4,30,70,40,133.33
30-07-25,4047,Individual,Patrick Munyui,Kamukunji,Nairobi,Atayef,Sweet Snacks/Desserts,2,10,30,20,200
30-07-25,4047,Individual,Patrick Munyui,Kamukunji,Nairobi,Kachumbari,Vegetable-Based Dishes,7,10,30,20,200
30-07-25,4047,Individual,Patrick Munyui,Kamukunji,Nairobi,Kuku na Sukuma,Meat-Based Dishes,6,100,200,100,100
30-07-25,4150,Individual,Kamau Munyui,Nyeri Central,Nyeri,Tibs,African Cultural Specials,4,100,200,100,100
30-07-25,4150,Individual,Kamau Munyui,Nyeri Central,Nyeri,Matoke na Nyama,Soup/Stew Dishes,1,30,70,40,133.33
30-07-25,4150,Individual,Kamau Munyui,Nyeri Central,Nyeri,Tilapia Fry,Fish Dishes,2,200,350,150,75
30-07-25,4217,Business,[Business] Villa Rosa Haven,Nyeri Central,Nyeri,Kuku Choma,Meat-Based Dishes,6,150,300,150,100
30-07-25,4217,Business,[Business] Villa Rosa Haven,Nyeri Central,Nyeri,Doro Wat,African Cultural Specials,2,150,300,150,100
30-07-25,4217,Business,[Business] Villa Rosa Haven,Nyeri Central,Nyeri,Matumbo,Meat-Based Dishes,2,70,150,80,114.29
30-07-25,4268,Individual,Felix Mukasa,Nakuru Town East,Nakuru,Supu ya Kuku,Soup/Stew Dishes,3,70,150,80,114.29
30-07-25,4268,Individual,Felix Mukasa,Nakuru Town East,Nakuru,Supu ya Kuku,Soup/Stew Dishes,3,70,150,80,114.29
30-07-25,4268,Individual,Felix Mukasa,Nakuru Town East,Nakuru,Supu ya Kuku na Wali,Soup/Stew Dishes,6,70,150,80,114.29
30-07-25,4268,Individual,Felix Mukasa,Nakuru Town East,Nakuru,Supu ya Kuku na Wali,Soup/Stew Dishes,6,70,150,80,114.29
30-07-25,4268,Individual,Felix Mukasa,Nakuru Town East,Nakuru,Supu ya Kuku na Wali,Soup/Stew Dishes,6,70,150,80,114.29
30-07-25,4268,Individual,Felix Mukasa,Nakuru Town East,Nakuru,Supu ya Kuku,Soup/Stew Dishes,3,70,150,80,114.29
30-07-25,4374,Business,[Business] Severin Retreat,Mathare,Nairobi,Malva Pudding,Sweet Snacks/Desserts,6,30,70,40,133.33
30-07-25,4425,Business,[Business] Boma Resort,Dagoretti,Nairobi,Mukimo,Legume-Based Dishes,7,40,80,40,100
30-07-25,4425,Business,[Business] Boma Resort,Dagoretti,Nairobi,Fish Curry,Fish Dishes,1,150,300,150,100
30-07-25,4673,Business,[Business] Neptune Manor,Langata,Nairobi,Nyama na Sukuma,Meat-Based Dishes,3,100,200,100,100
30-07-25,4813,Individual,Jacqueline Ahmed,Nakuru Town East,Nakuru,Matoke na Maharagwe,Soup/Stew Dishes,1,30,70,40,133.33
30-07-25,5058,Business,[Business] InterContinental Retreat,Makadara,Nairobi,Wali wa Nazi,Rice Dishes,8,30,70,40,133.33
30-07-25,5058,Business,[Business] InterContinental Retreat,Makadara,Nairobi,Kaimati,Sweet Snacks/Desserts,6,5,20,15,300
30-07-25,5147,Business,[Business] Nyali Inn,Kisumu Central,Kisumu,Supu ya Nyama,Soup/Stew Dishes,2,70,150,80,114.29
30-07-25,5147,Business,[Business] Nyali Inn,Kisumu Central,Kisumu,Omena,Fish Dishes,5,30,70,40,133.33
30-07-25,5147,Business,[Business] Nyali Inn,Kisumu Central,Kisumu,Supu ya Mbuzi,Soup/Stew Dishes,2,70,150,80,114.29
30-07-25,5164,Business,[Business] Diani Palace,Kangemi,Nairobi,Nyama na Maharagwe,Meat-Based Dishes,6,100,200,100,100
30-07-25,5164,Business,[Business] Diani Palace,Kangemi,Nairobi,Ugali,Staple Foods,5,10,20,10,100
30-07-25,5164,Business,[Business] Diani Palace,Kangemi,Nairobi,Ugali,Staple Foods,5,10,20,10,100
30-07-25,5164,Business,[Business] Diani Palace,Kangemi,Nairobi,Nyama na Maharagwe,Meat-Based Dishes,6,100,200,100,100
30-07-25,5343,Business,[Business] Voyager Haven,Westlands,Nairobi,Supa ya Ndizi,Soup/Stew Dishes,5,30,70,40,133.33
30-07-25,5343,Business,[Business] Voyager Haven,Westlands,Nairobi,Egusi Soup,Combination Plates,3,40,80,40,100
30-07-25,5465,Business,[Business] Diani Inn,Ruaraka,Nairobi,Omena,Fish Dishes,4,30,70,40,133.33
30-07-25,5465,Business,[Business] Diani Inn,Ruaraka,Nairobi,Kaimati,Sweet Snacks/Desserts,4,5,20,15,300
30-07-25,5465,Business,[Business] Diani Inn,Ruaraka,Nairobi,Sukuma Wiki,Vegetable-Based Dishes,6,10,20,10,100
